NPI,YM_Date,sales,Units,Digital RX impressions,AMOUNT_SPENT_USD,REACH,LINK_CLICKS,IMPRESSIONS,HCP Interactioncs (Imperssion),VUMEDI Data,Call Activity,EMAIL_OPEN_COUNT,EMAIL_CLICK_COUNT
1245694116,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1245812916,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1245840628,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1255306296,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1255333167,01-08-2025,0.666666667,60,0,0,0,0,0,0,0,0,0,0
1255335758,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1255381653,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1255528154,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1255537239,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1255642849,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1255837746,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1255837746,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1255969051,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265417505,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265426035,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1265426282,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1265435077,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265475545,01-08-2025,8,30,0,0,0,0,0,0,0,0,0,0
1265490312,01-08-2025,5,30,0,0,0,0,0,0,0,0,0,0
1265490312,01-08-2025,5,90,0,0,0,0,0,0,0,0,0,0
1265492375,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1265511034,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265518377,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1265542526,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1265552657,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265559199,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265561070,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1265591804,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1265609671,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265625354,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1265661110,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265788855,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1265983522,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1275181323,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1275516171,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1275619140,01-08-2025,2.5,30,0,0,0,0,0,0,0,0,0,0
1275619140,01-08-2025,2.5,15,0,0,0,0,0,0,0,0,0,0
1275619447,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1275625147,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1275635971,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1275755670,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1275755670,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1275760860,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1275765174,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1275776718,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1275807422,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1275849788,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1275952947,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1275976417,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285043083,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285087817,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285274977,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285631887,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285635912,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1285639609,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1285673012,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285727404,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285764670,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285830554,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1285831677,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285861799,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1285889675,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1285929430,01-08-2025,1.5,45,0,0,0,0,0,0,0,0,0,0
1285929430,01-08-2025,1.5,30,0,0,0,0,0,0,0,0,0,0
1285943969,01-08-2025,6.233333333,30,0,0,0,0,0,0,0,0,0,0
1285943969,01-08-2025,6.233333333,15,0,0,0,0,0,0,0,0,0,0
1285958413,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1295022838,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295025435,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295042224,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1295112118,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295118644,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295119246,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295492239,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295566057,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1295721215,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1295727493,01-08-2025,0.5,15,0,0,0,0,0,0,0,0,0,0
1295735058,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1295738342,01-08-2025,1,45,0,0,0,0,0,0,0,0,0,0
1295775005,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1295812733,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1295812733,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1295829042,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295875060,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1295895365,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306020664,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306032446,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306035498,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1306055348,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306068135,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306103510,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1306231014,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1306370168,01-08-2025,3,90,0,0,0,0,0,0,0,0,0,0
1306421797,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1306517701,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1306581137,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306824800,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306852728,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306878228,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1306923180,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1306938774,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1306959358,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316041064,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1316106834,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316111214,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316170426,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1316358427,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316492986,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1316671159,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316906498,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1316923899,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1316999550,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326002130,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326029042,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326052671,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326053299,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1326096231,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326143777,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326203365,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326237157,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1326322470,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326433475,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1326435371,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326687104,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1326709460,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1336109693,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1336130046,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1336149012,01-08-2025,0.933333333,28,0,0,0,0,0,0,0,0,0,0
1336235183,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1336336528,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1336340637,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1336465715,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1336466622,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1336501832,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1336602671,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1336801406,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346069705,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346211141,01-08-2025,1.933333333,30,0,0,0,0,0,0,0,0,0,0
1346211141,01-08-2025,1.933333333,28,0,0,0,0,0,0,0,0,0,0
1346227816,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346233673,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1346234788,01-08-2025,2,15,0,0,0,0,0,0,0,0,0,0
1346234788,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1346245552,01-08-2025,1.666666667,30,0,0,0,0,0,0,0,0,0,0
1346245552,01-08-2025,1.666666667,60,0,0,0,0,0,0,0,0,0,0
1346248077,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1346263886,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346272002,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346277555,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346351004,01-08-2025,1.933333333,28,0,0,0,0,0,0,0,0,0,0
1346351004,01-08-2025,1.933333333,15,0,0,0,0,0,0,0,0,0,0
1346443769,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346446671,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346458650,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346534674,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346771698,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346776077,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1346776077,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1346931482,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1346992468,01-08-2025,1.333333333,120,0,0,0,0,0,0,0,0,0,0
1356041719,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356332506,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1356342125,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356388870,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356471890,01-08-2025,4,30,0,0,0,0,0,0,0,0,0,0
1356471890,01-08-2025,4,90,0,0,0,0,0,0,0,0,0,0
1356482020,01-08-2025,1.666666667,60,0,0,0,0,0,0,0,0,0,0
1356482020,01-08-2025,1.666666667,30,0,0,0,0,0,0,0,0,0,0
1356514608,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356538003,01-08-2025,4,30,0,0,0,0,0,0,0,0,0,0
1356538003,01-08-2025,4,90,0,0,0,0,0,0,0,0,0,0
1356545818,01-08-2025,2.333333333,30,0,0,0,0,0,0,0,0,0,0
1356545818,01-08-2025,2.333333333,120,0,0,0,0,0,0,0,0,0,0
1356590004,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356590772,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356689103,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356691091,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356723399,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356760839,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356793319,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356876791,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1356935472,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366002081,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366134843,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1366195000,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366404584,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366408627,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1366435927,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366443152,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1366473118,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366553513,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366604480,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1366670416,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1366837874,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376070540,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1376213132,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376284075,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376520148,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376536326,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1376548057,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376552745,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376573394,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376596346,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376638668,01-08-2025,0.5,15,0,0,0,0,0,0,0,0,0,0
1376742833,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1376802843,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1376807453,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1376884304,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386083210,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386171791,01-08-2025,1,15,0,0,0,0,0,0,0,0,0,0
1386174563,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386464519,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386602720,01-08-2025,4,30,0,0,0,0,0,0,0,0,0,0
1386609188,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386627040,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386635019,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386665081,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386719060,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386719060,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1386849974,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386867448,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386875011,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386945905,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1386987535,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1386996569,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396761698,01-08-2025,7,30,0,0,0,0,0,0,0,0,0,0
1396778148,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396815965,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396844262,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1396901856,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396938536,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396942181,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1396954392,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407032097,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407040884,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407048630,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407086127,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407102965,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407116627,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407236144,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407803083,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407804578,01-08-2025,2,90,0,0,0,0,0,0,0,0,0,0
1407804578,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1407850449,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407852585,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407855489,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1407858467,01-08-2025,4,30,0,0,0,0,0,0,0,0,0,0
1417031238,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417049396,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1417116211,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1417193228,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1417202326,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417217472,01-08-2025,5,30,0,0,0,0,0,0,0,0,0,0
1417217472,01-08-2025,5,90,0,0,0,0,0,0,0,0,0,0
1417260472,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417301748,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1417343971,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417566936,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417577826,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1417900374,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417926015,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417927054,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417939539,01-08-2025,0.333333333,30,0,0,0,0,0,0,0,0,0,0
1417944489,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1417977083,01-08-2025,1,90,0,0,0,0,0,0,0,0,0,0
1427010685,01-08-2025,2,30,0,0,0,0,0,0,0,0,0,0
1427027119,01-08-2025,3,30,0,0,0,0,0,0,0,0,0,0
1427059781,01-08-2025,3.5,15,0,0,0,0,0,0,0,0,0,0
1427059781,01-08-2025,3.5,30,0,0,0,0,0,0,0,0,0,0
1427093731,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
1427204262,01-08-2025,1,30,0,0,0,0,0,0,0,0,0,0
